Keyword,Service Url,Reviewer Name,Country,Review Rating,Review Description
data engineering,/coderjs/clean-data-do-data-engineering-and-build-a-predictive-model?context_referrer=search_gigs&source=top-bar&ref_ctx_id=e8293db99c0f9d4ab4b7fd686e76db7f&pckg_id=1&pos=2&context_type=auto&funnel=ab75658198945ee414ba0d5d39753039,grungelady,United States,5,CoderJS did a great job with the Twitter request I asked of him. Will use his services again for other projects I will have. Highly recommended for any of your data needs.
data engineering,/kranthimottu/be-your-data-engineer?context_referrer=search_gigs&source=top-bar&ref_ctx_id=e8293db99c0f9d4ab4b7fd686e76db7f&pckg_id=1&pos=3&context_type=auto&funnel=ab75658198945ee414ba0d5d39753039,dlouky,Spain,5,he gives me the work very fast and with great quality! Excellent professional!
data engineering,/ridtech/be-your-aws-data-engineer?context_referrer=search_gigs&source=top-bar&ref_ctx_id=e8293db99c0f9d4ab4b7fd686e76db7f&pckg_id=1&pos=5&context_type=auto&funnel=ab75658198945ee414ba0d5d39753039&seller_online=true,kushrules,United States,5,Highly recommend for all AWS tasks.  Seller was very helpful in helping me figure out how to manage my data.
data engineering,/ridtech/be-your-aws-data-engineer?context_referrer=search_gigs&source=top-bar&ref_ctx_id=e8293db99c0f9d4ab4b7fd686e76db7f&pckg_id=1&pos=5&context_type=auto&funnel=ab75658198945ee414ba0d5d39753039&seller_online=true,kurtcipa,Germany,5,Fast and Good.
data engineering,/ridtech/be-your-aws-data-engineer?context_referrer=search_gigs&source=top-bar&ref_ctx_id=e8293db99c0f9d4ab4b7fd686e76db7f&pckg_id=1&pos=5&context_type=auto&funnel=ab75658198945ee414ba0d5d39753039&seller_online=true,digifishdev,Australia,5,"Hi

I have reviewed you scripts and am very happy. Nice work. 

Will be in touch if I need any futher AWS work done.


Thank you

digifish"
data engineering,/aartipramod/do-data-engineering-and-im-really-good-in-python-programming-etl-azure?context_referrer=search_gigs&source=top-bar&ref_ctx_id=e8293db99c0f9d4ab4b7fd686e76db7f&pckg_id=1&pos=6&context_type=auto&funnel=ab75658198945ee414ba0d5d39753039,ramizberisha,Canada,5,The seller is amazing. Great content. Amazing personality and very clear and concise project.. Thank you
data engineering,/aartipramod/do-data-engineering-and-im-really-good-in-python-programming-etl-azure?context_referrer=search_gigs&source=top-bar&ref_ctx_id=e8293db99c0f9d4ab4b7fd686e76db7f&pckg_id=1&pos=6&context_type=auto&funnel=ab75658198945ee414ba0d5d39753039,alunejaay,Senegal,5,"professional, work well and deliver on time, organized and attentive"
data engineering,/codes_life/data-engineering-data-warehousing?context_referrer=search_gigs&source=top-bar&ref_ctx_id=e8293db99c0f9d4ab4b7fd686e76db7f&pckg_id=1&pos=7&context_type=auto&funnel=ab75658198945ee414ba0d5d39753039,nathandre,Canada,5,"Patient and good customer services, sometimes ask questions to make sure he does not mess up the work but over all, worth it"
data engineering,/adityakausha98/teach-you-python-cpp-java-sql-and-data-engineering-concepts?context_referrer=search_gigs&source=top-bar&ref_ctx_id=e8293db99c0f9d4ab4b7fd686e76db7f&pckg_id=1&pos=8&context_type=auto&funnel=ab75658198945ee414ba0d5d39753039,nathandre,Canada,5,"Great guy, he went above and beyond. He made sure the job came through, his effort is most recommended and you won't regret. Also great customer service and deserves to be on level three on fiverr."
pyspark,/rajaramsahu169/provide-big-data-solution-using-pyspark-azure-databricks?context_referrer=search_gigs&source=top-bar&ref_ctx_id=89606e0bdea4557390c6d41609948369&pckg_id=1&pos=1&context_type=auto&funnel=b4d875e0dac0b0af8fa1e099f2448aa5,amritangshumukh,India,5,Fast delivery and good work
pyspark,/pritampan/be-able-to-help-in-python-pyspark-and-all-aspects-of-data?context_referrer=search_gigs&source=top-bar&ref_ctx_id=89606e0bdea4557390c6d41609948369&pckg_id=1&pos=2&context_type=auto&funnel=b4d875e0dac0b0af8fa1e099f2448aa5,pauline11,United States,5,"Finished work without error, good with communication"
pyspark,/pritampan/be-able-to-help-in-python-pyspark-and-all-aspects-of-data?context_referrer=search_gigs&source=top-bar&ref_ctx_id=89606e0bdea4557390c6d41609948369&pckg_id=1&pos=2&context_type=auto&funnel=b4d875e0dac0b0af8fa1e099f2448aa5,wesleykruijthof,Netherlands,5,"Communicative, fast, clear, and effective. Would recommend!"
pyspark,/pritampan/be-able-to-help-in-python-pyspark-and-all-aspects-of-data?context_referrer=search_gigs&source=top-bar&ref_ctx_id=89606e0bdea4557390c6d41609948369&pckg_id=1&pos=2&context_type=auto&funnel=b4d875e0dac0b0af8fa1e099f2448aa5,pauline11,United States,5,Fast delivery and responsible seller
pyspark,/pritampan/be-able-to-help-in-python-pyspark-and-all-aspects-of-data?context_referrer=search_gigs&source=top-bar&ref_ctx_id=89606e0bdea4557390c6d41609948369&pckg_id=1&pos=2&context_type=auto&funnel=b4d875e0dac0b0af8fa1e099f2448aa5,mikadox,Germany,5,"So professional! So patient! So fast!
Highly recommend him to everyone!"
pyspark,/pritampan/be-able-to-help-in-python-pyspark-and-all-aspects-of-data?context_referrer=search_gigs&source=top-bar&ref_ctx_id=89606e0bdea4557390c6d41609948369&pckg_id=1&pos=2&context_type=auto&funnel=b4d875e0dac0b0af8fa1e099f2448aa5,pauline11,United States,5,"Good at communicating , did the project fast, hard working seller. Would buy again"
pyspark,/abidmerchant100/do-wonders-if-given-oppurtunity?context_referrer=search_gigs&source=top-bar&ref_ctx_id=89606e0bdea4557390c6d41609948369&pckg_id=1&pos=3&context_type=auto&funnel=b4d875e0dac0b0af8fa1e099f2448aa5,ss_als,United Arab Emirates,5,Such great work and really fast delivery! My work was delivered in 2 hours as i requested and it was perfectly completed like asked in the requirements!
pyspark,/abidmerchant100/do-wonders-if-given-oppurtunity?context_referrer=search_gigs&source=top-bar&ref_ctx_id=89606e0bdea4557390c6d41609948369&pckg_id=1&pos=3&context_type=auto&funnel=b4d875e0dac0b0af8fa1e099f2448aa5,alexaltec,United Kingdom,5,Once again great job!
pyspark,/abidmerchant100/do-wonders-if-given-oppurtunity?context_referrer=search_gigs&source=top-bar&ref_ctx_id=89606e0bdea4557390c6d41609948369&pckg_id=1&pos=3&context_type=auto&funnel=b4d875e0dac0b0af8fa1e099f2448aa5,alexaltec,United Kingdom,5,Very satisfied! Would 100% recommend
pyspark,/abidmerchant100/do-wonders-if-given-oppurtunity?context_referrer=search_gigs&source=top-bar&ref_ctx_id=89606e0bdea4557390c6d41609948369&pckg_id=1&pos=3&context_type=auto&funnel=b4d875e0dac0b0af8fa1e099f2448aa5,brennaeh,China,5,"Excellent work done fast with no hassle. 

Can't ask for better on Fiverr"
pyspark,/abidmerchant100/do-wonders-if-given-oppurtunity?context_referrer=search_gigs&source=top-bar&ref_ctx_id=89606e0bdea4557390c6d41609948369&pckg_id=1&pos=3&context_type=auto&funnel=b4d875e0dac0b0af8fa1e099f2448aa5,brennaeh,China,5,"Excellent work. The most professional, reasonable person I have worked with on Fiverr. 

Highly recommend."
pyspark,/sairam_karra/develop-etl-jobs-using-pyspark?context_referrer=search_gigs&source=top-bar&ref_ctx_id=89606e0bdea4557390c6d41609948369&pckg_id=1&pos=4&context_type=auto&funnel=b4d875e0dac0b0af8fa1e099f2448aa5,amritangshumukh,India,5,Quick delivery and clean code
pyspark,/sairam_karra/develop-etl-jobs-using-pyspark?context_referrer=search_gigs&source=top-bar&ref_ctx_id=89606e0bdea4557390c6d41609948369&pckg_id=1&pos=4&context_type=auto&funnel=b4d875e0dac0b0af8fa1e099f2448aa5,goktugozdem,Turkey,5,I would definitely call him about any ETL work. Great freelancer!
pyspark,/sairam_karra/develop-etl-jobs-using-pyspark?context_referrer=search_gigs&source=top-bar&ref_ctx_id=89606e0bdea4557390c6d41609948369&pckg_id=1&pos=4&context_type=auto&funnel=b4d875e0dac0b0af8fa1e099f2448aa5,miahe1,United States,5,"Great experience overall! 

Great work and on time!"
pyspark,/sairam_karra/develop-etl-jobs-using-pyspark?context_referrer=search_gigs&source=top-bar&ref_ctx_id=89606e0bdea4557390c6d41609948369&pckg_id=1&pos=4&context_type=auto&funnel=b4d875e0dac0b0af8fa1e099f2448aa5,dibson,United States,5,"Seller did an excellent job and gave me a very fast turn around of the job, with hours he had code issues resolved!"
pyspark,/sairam_karra/develop-etl-jobs-using-pyspark?context_referrer=search_gigs&source=top-bar&ref_ctx_id=89606e0bdea4557390c6d41609948369&pckg_id=1&pos=4&context_type=auto&funnel=b4d875e0dac0b0af8fa1e099f2448aa5,miahe1,United States,5,Great service!!
pyspark,/hcgogo/help-with-big-data-hadoop-mapreduce-hive-scala-spark-pyspark?context_referrer=search_gigs&source=top-bar&ref_ctx_id=89606e0bdea4557390c6d41609948369&pckg_id=1&pos=5&context_type=auto&funnel=b4d875e0dac0b0af8fa1e099f2448aa5,nicho567,Malaysia,5,"Great communication and attention to detail, he is the one that can solve my big data in a short period of time."
pyspark,/hcgogo/help-with-big-data-hadoop-mapreduce-hive-scala-spark-pyspark?context_referrer=search_gigs&source=top-bar&ref_ctx_id=89606e0bdea4557390c6d41609948369&pckg_id=1&pos=5&context_type=auto&funnel=b4d875e0dac0b0af8fa1e099f2448aa5,alexaltec,United Kingdom,5,Very please! Would recommend
pyspark,/hcgogo/help-with-big-data-hadoop-mapreduce-hive-scala-spark-pyspark?context_referrer=search_gigs&source=top-bar&ref_ctx_id=89606e0bdea4557390c6d41609948369&pckg_id=1&pos=5&context_type=auto&funnel=b4d875e0dac0b0af8fa1e099f2448aa5,brandonchen443,Malaysia,5,very fast and decisive
pyspark,/hcgogo/help-with-big-data-hadoop-mapreduce-hive-scala-spark-pyspark?context_referrer=search_gigs&source=top-bar&ref_ctx_id=89606e0bdea4557390c6d41609948369&pckg_id=1&pos=5&context_type=auto&funnel=b4d875e0dac0b0af8fa1e099f2448aa5,rasulkamolov,Uzbekistan,5,very talented guy
pyspark,/ahmad1024/develop-an-etl-pipeline-using-spark-hadoop-ecosystem?context_referrer=search_gigs&source=top-bar&ref_ctx_id=89606e0bdea4557390c6d41609948369&pckg_id=1&pos=6&context_type=auto&funnel=b4d875e0dac0b0af8fa1e099f2448aa5,stefm123,Netherlands,5,It was great working with Ahmad. I had a Pyspark problem that I did not understand and asked Ahmad if he could help. He responded very quickly and we agreed to terms without problems. He delivered faster than expected and also explained in detail how the code worked so that I could be more confident to modify it myself in the future. I asked for one change and he also delivered this very quickly. I saw Ahmad is a skilled Data Engineer who can communicate well and deliver quality work on time. I highly recommend him!
pyspark,/ahmad1024/develop-an-etl-pipeline-using-spark-hadoop-ecosystem?context_referrer=search_gigs&source=top-bar&ref_ctx_id=89606e0bdea4557390c6d41609948369&pckg_id=1&pos=6&context_type=auto&funnel=b4d875e0dac0b0af8fa1e099f2448aa5,hardik2305,Canada,5,It was great to work with him
pyspark,/ahmad1024/develop-an-etl-pipeline-using-spark-hadoop-ecosystem?context_referrer=search_gigs&source=top-bar&ref_ctx_id=89606e0bdea4557390c6d41609948369&pckg_id=1&pos=6&context_type=auto&funnel=b4d875e0dac0b0af8fa1e099f2448aa5,jasperdewinter,Netherlands,5,A pleasure to work with!
pyspark,/ahmad1024/develop-an-etl-pipeline-using-spark-hadoop-ecosystem?context_referrer=search_gigs&source=top-bar&ref_ctx_id=89606e0bdea4557390c6d41609948369&pckg_id=1&pos=6&context_type=auto&funnel=b4d875e0dac0b0af8fa1e099f2448aa5,hardik2305,Canada,5,Best person to work with
pyspark,/ahmad1024/develop-an-etl-pipeline-using-spark-hadoop-ecosystem?context_referrer=search_gigs&source=top-bar&ref_ctx_id=89606e0bdea4557390c6d41609948369&pckg_id=1&pos=6&context_type=auto&funnel=b4d875e0dac0b0af8fa1e099f2448aa5,sandr2021,United States,5,Great work
pyspark,/ahmad1024/do-all-sort-of-big-data-analysis-using-pyspark-and-nosql?context_referrer=search_gigs&source=top-bar&ref_ctx_id=89606e0bdea4557390c6d41609948369&pckg_id=1&pos=7&context_type=auto&funnel=b4d875e0dac0b0af8fa1e099f2448aa5,toardo,Italy,5,all good my friend
pyspark,/ahmad1024/do-all-sort-of-big-data-analysis-using-pyspark-and-nosql?context_referrer=search_gigs&source=top-bar&ref_ctx_id=89606e0bdea4557390c6d41609948369&pckg_id=1&pos=7&context_type=auto&funnel=b4d875e0dac0b0af8fa1e099f2448aa5,mrkasis,Ireland,5,"Ahmad is a very intelligent man with great work ethic. He understands the problems efficiently and provides solutions quickly, 10/10 would recommend to a friend"
pyspark,/juankmb/develop-your-apache-spark-jobs?context_referrer=search_gigs&source=top-bar&ref_ctx_id=89606e0bdea4557390c6d41609948369&pckg_id=1&pos=8&context_type=auto&funnel=b4d875e0dac0b0af8fa1e099f2448aa5,osamaalshahrani,Australia,5,"This was not the first time working with Juankmb and for sure will not be the last. Juankmb is very professional as he delivered and support before the deadline. I recommend working with him, if anyone has a python or pyspark work, Juankmb is the right guy."
pyspark,/juankmb/develop-your-apache-spark-jobs?context_referrer=search_gigs&source=top-bar&ref_ctx_id=89606e0bdea4557390c6d41609948369&pckg_id=1&pos=8&context_type=auto&funnel=b4d875e0dac0b0af8fa1e099f2448aa5,krishap3019,Philippines,5,"Juan is very responsive and exceeded my expectations. Very happy with the output and he explains everything really well. Also, he works very quick. Thank you Juan!!!"
pyspark,/juankmb/develop-your-apache-spark-jobs?context_referrer=search_gigs&source=top-bar&ref_ctx_id=89606e0bdea4557390c6d41609948369&pckg_id=1&pos=8&context_type=auto&funnel=b4d875e0dac0b0af8fa1e099f2448aa5,accc170,United States,5,Very patient and helpful!
pyspark,/juankmb/develop-your-apache-spark-jobs?context_referrer=search_gigs&source=top-bar&ref_ctx_id=89606e0bdea4557390c6d41609948369&pckg_id=1&pos=8&context_type=auto&funnel=b4d875e0dac0b0af8fa1e099f2448aa5,kahwao,Italy,5,"Juan is very professional, very detailed oriented, and above all, very honest, clear communicator and sets the expectations right from the get-go. His work was spotless, passes all test requirements on the first trial. I can not recommend working with him enough."
pyspark,/juankmb/develop-your-apache-spark-jobs?context_referrer=search_gigs&source=top-bar&ref_ctx_id=89606e0bdea4557390c6d41609948369&pckg_id=1&pos=8&context_type=auto&funnel=b4d875e0dac0b0af8fa1e099f2448aa5,osamaalshahrani,Australia,5,"Juan is a professional in his field , and he has the ability to deliver a very quick and perfect service. I am was promised to get the job done in 3 days, but he delivered in just one day. I was very surprised.
And for sure I will work with him again."
chatbot,/saqibthedev/make-chatbot-for-facebook-messenger-website-using-manychat?context_referrer=search_gigs&source=top-bar&ref_ctx_id=ee0f480e56e53424cd57f3a5e354cd85&pckg_id=1&pos=1&context_type=auto&funnel=decb521c6370f423aa8fcd99cfb5d7ba,mariogonzalez_,Pakistan,5,Completely amazed by the level of service i received. I have worked with many sellers since i sell templates myself but this guy is truly a legend he knows his stuff. He is the best chatbot developer here! everybody should get this Gig. Totally recommended. 5 big starss!
chatbot,/saqibthedev/make-chatbot-for-facebook-messenger-website-using-manychat?context_referrer=search_gigs&source=top-bar&ref_ctx_id=ee0f480e56e53424cd57f3a5e354cd85&pckg_id=1&pos=1&context_type=auto&funnel=decb521c6370f423aa8fcd99cfb5d7ba,gurpsangha,Canada,5,"Have been working with this seller for a very long time. Great at problem solving. Highly recommended. You will find a lot of very bad people on Fiverr, however this seller and his team are amazing. I had to go through countless horrible sellers before finding this seller. Thank you so much"
chatbot,/saqibthedev/make-chatbot-for-facebook-messenger-website-using-manychat?context_referrer=search_gigs&source=top-bar&ref_ctx_id=ee0f480e56e53424cd57f3a5e354cd85&pckg_id=1&pos=1&context_type=auto&funnel=decb521c6370f423aa8fcd99cfb5d7ba,finance_adviser,Pakistan,5,Very pleased! He did a messenger bot for my business and it came out great. Work was completed quickly and the communication was top notch. I literally gave him nothing to work with and he came up with everything including my welcome message and all the flows. Thank you for your great work!
chatbot,/saqibthedev/make-chatbot-for-facebook-messenger-website-using-manychat?context_referrer=search_gigs&source=top-bar&ref_ctx_id=ee0f480e56e53424cd57f3a5e354cd85&pckg_id=1&pos=1&context_type=auto&funnel=decb521c6370f423aa8fcd99cfb5d7ba,hardy10,United Kingdom,5,"Saqib is an expert at Chatbot Development, I was advised that I could not duplicate flows, but Saqib stepped in and completed the flow without any problems, would highly recommend  and communication is excellent"
chatbot,/saqibthedev/make-chatbot-for-facebook-messenger-website-using-manychat?context_referrer=search_gigs&source=top-bar&ref_ctx_id=ee0f480e56e53424cd57f3a5e354cd85&pckg_id=1&pos=1&context_type=auto&funnel=decb521c6370f423aa8fcd99cfb5d7ba,statusshop,United States,5,He over delivered I love the word can’t wait to see how many leads I get off of this I’ll let you know soon
